"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"20049",56,19930719,48,0,"25",3,110,2,6,107,71,57,13,12,14,15,4,4,84,50,36,20,12,2,3
"20050",56,19930719,49,1,"99",3,88,1,0,45,27,25,12,9,0,0,6,2,60,30,20,14,9,2,5
"20051",56,19930719,50,1,"99",3,66,0,1,53,31,21,12,8,1,2,2,1,53,25,13,11,7,4,9
"20052",56,19930719,51,1,"99",3,112,5,2,80,39,30,18,11,11,13,6,5,69,41,29,9,11,2,6
"20053",56,19930719,52,1,"50",3,71,0,2,55,30,23,17,9,2,2,1,5,64,39,29,8,9,5,8
"20054",56,19930719,53,1,"99",3,93,6,0,60,42,31,11,11,0,2,1,3,74,43,27,13,10,4,8
"20055",56,19930719,54,1,"50",3,107,6,0,87,51,35,22,14,7,9,7,0,76,48,32,13,13,1,5
"20056",56,19930719,55,1,"50",3,120,5,3,74,45,31,19,12,3,5,7,2,88,50,36,16,12,9,12
"20057",56,19930816,1,1,"99",3,82,4,3,50,31,24,11,8,2,2,2,3,70,44,24,13,9,6,10
"20058",56,19930816,2,1,"99",3,54,3,1,39,23,20,12,8,0,0,8,4,39,16,9,8,7,1,5
"20059",56,19930816,3,1,"35",3,92,1,2,49,25,20,14,9,3,4,1,5,59,29,19,11,9,3,7
"20060",56,19930816,4,1,"83",3,88,2,0,68,47,32,12,9,6,6,2,5,57,24,19,15,9,3,6
"20061",56,19930816,5,1,"4",3,87,4,1,61,41,30,14,11,2,3,5,7,74,37,20,15,12,6,12
"20062",56,19930816,6,1,"51",3,105,2,1,77,57,40,16,13,7,8,9,0,69,26,22,21,12,3,6
"20063",56,19930816,7,1,"15",3,73,6,7,55,25,21,18,9,0,0,3,5,56,26,19,13,9,5,8
"20064",56,19930816,8,0,"99",3,159,7,9,120,59,38,33,16,12,15,16,7,110,54,40,26,16,8,13
"20065",56,19930816,9,1,"83",3,104,4,3,70,36,25,21,11,3,5,9,3,66,34,24,19,11,4,7
"20066",56,19930816,10,1,"99",3,66,3,1,46,25,23,12,9,2,3,9,8,58,30,23,10,9,5,9
"20067",56,19930816,11,1,"99",3,69,9,2,64,45,37,7,9,6,7,2,2,51,22,14,12,8,3,7
"20068",56,19930816,12,1,"75",3,58,1,3,41,26,19,9,7,1,2,0,2,46,18,8,7,8,4,10
"20069",56,19930816,13,1,"38",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"20070",56,19930816,14,1,"12",3,91,6,1,66,30,24,23,11,1,2,9,1,68,41,29,16,11,4,6
"20071",56,19930816,15,1,"99",3,66,9,1,43,27,24,13,9,1,1,0,3,55,34,22,9,9,2,5
"20072",56,19930816,16,1,"99",3,144,5,6,100,45,30,31,14,7,11,2,4,97,56,37,23,14,3,6
"20073",56,19930816,17,1,"99",3,75,2,4,42,31,27,6,8,0,0,1,1,59,37,21,9,8,6,10
"20074",56,19930816,18,1,"99",3,131,11,1,90,57,43,18,13,13,14,10,5,113,68,46,15,13,10,14
"20075",56,19930816,19,1,"69",3,114,7,2,92,53,35,18,11,6,8,2,1,72,41,25,15,10,7,10
"20076",56,19930816,20,1,"4",3,129,12,6,85,45,34,21,15,3,6,4,4,104,56,40,21,14,7,11
"20077",56,19930816,21,1,"4",3,79,8,2,55,25,19,17,8,2,2,2,2,64,40,22,12,9,5,9
"20078",56,19930816,22,1,"72",3,113,2,4,72,35,20,27,11,2,4,1,3,68,43,29,10,10,0,3
"20079",56,19930816,23,1,"32",3,98,2,4,83,62,39,14,10,7,9,3,3,71,43,28,9,10,3,7
"20080",56,19930816,24,1,"12",3,69,0,2,47,26,17,9,8,2,5,1,5,50,31,16,5,9,2,9
"20081",56,19930816,25,1,"99",3,90,10,6,63,33,27,14,10,2,3,8,1,65,33,23,13,9,2,5
"20082",56,19930816,26,1,"99",3,92,6,2,64,40,33,13,11,2,2,0,6,67,44,29,11,10,5,7
"20083",56,19930816,27,1,"4",3,54,6,3,47,23,19,15,8,1,1,0,1,41,27,14,6,7,0,4
"20084",56,19930816,28,1,"82",3,43,4,0,34,21,19,9,7,0,0,0,2,46,34,15,2,6,7,12
"20085",56,19930816,29,1,"38",3,161,12,11,107,44,32,34,16,3,7,2,2,90,46,32,23,16,1,6
"20086",56,19930816,30,1,"83",3,71,1,3,47,27,19,12,8,1,2,1,6,54,28,15,9,8,2,7
"20087",56,19930816,31,1,"99",3,65,3,1,46,22,17,16,9,1,2,1,2,55,31,18,10,8,5,9
"20088",56,19930816,32,1,"75",3,145,4,7,103,50,40,26,14,5,7,13,1,98,61,42,16,14,8,12
"20089",56,19930816,33,0,"83",3,95,12,6,63,31,28,18,10,2,2,5,6,78,49,33,13,10,7,9
"20090",56,19930816,34,1,"12",3,139,11,4,99,45,35,24,14,3,6,13,3,91,54,40,19,14,2,5
"20091",56,19930816,35,1,"99",3,125,2,1,88,68,41,13,14,2,5,4,6,79,51,39,11,14,4,7
"20092",56,19930816,36,0,"23",3,63,1,3,49,20,19,19,9,2,2,6,6,54,31,23,11,9,2,5
"20093",56,19930816,37,1,"35",3,96,6,0,68,41,31,18,11,0,1,4,3,69,37,29,13,11,4,6
"20094",56,19930816,38,1,"4",3,93,7,5,76,42,29,18,9,9,10,1,1,51,28,16,11,8,4,8
"20095",56,19930816,39,1,"32",3,130,1,5,94,76,52,9,15,5,8,2,7,93,61,42,15,15,10,14
"20096",56,19930816,40,1,"99",3,88,3,0,44,27,22,14,9,0,0,3,3,66,33,21,14,8,7,10
"20097",56,19930816,41,1,"99",3,145,9,3,90,44,33,33,16,0,1,8,7,110,64,46,24,17,7,9
"20098",56,19930816,42,1,"4",3,130,6,5,106,53,37,29,16,10,14,2,5,79,41,31,17,15,3,7
"20099",56,19930816,43,1,"38",3,102,9,4,56,28,23,17,11,2,4,2,2,70,46,27,12,11,6,10
"20100",56,19930816,44,1,"99",3,189,5,2,128,64,43,35,16,9,12,1,4,137,75,48,33,17,6,11
"20101",56,19930816,45,1,"12",3,116,10,1,82,47,35,21,13,3,4,9,6,86,42,28,25,13,7,10
"20102",56,19930816,46,1,"99",3,100,3,6,81,60,45,12,14,1,3,11,14,92,45,36,21,15,4,7
"20103",56,19930816,47,1,"35",3,100,4,7,74,42,32,16,11,7,9,8,4,63,36,22,13,11,1,5
"20104",56,19930816,48,1,"99",3,68,4,4,57,39,27,8,8,3,4,1,6,46,33,17,3,7,3,8
"20105",56,19930816,49,1,"4",3,178,11,7,153,91,67,30,18,10,11,12,9,119,63,53,32,18,3,4
"20106",56,19930816,50,1,"38",3,91,8,4,59,23,18,23,9,0,0,1,3,68,39,22,18,10,3,6
"20107",56,19930816,51,1,"12",3,77,6,1,44,25,21,12,8,1,1,1,6,66,41,23,9,8,10,14
"20108",56,19930816,52,1,"99",3,89,2,0,45,30,22,11,9,2,3,1,2,63,40,28,7,10,5,9
"20109",56,19930816,53,1,"38",3,135,6,5,91,50,41,21,15,2,4,5,5,87,51,42,16,14,6,8
"20110",56,19930816,54,1,"99",3,72,6,1,42,26,22,15,9,1,1,8,2,54,30,23,7,8,0,3
"20111",56,19930816,55,1,"99",3,109,6,1,69,42,34,15,11,4,4,7,2,72,43,32,13,10,5,7
"20112",32,19930301,1,1,"91",3,76,8,5,52,25,24,15,10,2,3,0,3,60,31,23,11,9,3,6
"20113",32,19930301,2,1,"38",3,81,3,4,58,36,27,11,10,1,2,5,8,74,41,26,13,11,4,8
"20114",32,19930301,3,1,"26",3,159,9,6,117,70,49,23,16,6,9,3,4,146,110,70,16,16,14,17
"20115",32,19930301,4,1,"72",3,125,3,7,96,59,50,20,16,5,6,9,4,97,60,46,18,16,2,4
"20116",32,19930301,5,1,"25",3,136,12,7,96,51,40,26,16,3,6,5,4,113,76,49,24,16,7,10
"20117",32,19930301,6,1,"23",3,96,3,3,71,46,34,11,10,4,6,2,2,71,44,29,10,11,5,9
"20118",32,19930301,7,1,"51",3,75,8,3,54,28,21,15,9,2,3,1,6,65,26,17,17,9,4,8
"20119",32,19930301,8,1,"91",3,80,7,1,62,36,24,16,9,5,6,4,3,59,31,22,12,9,4,8
"20120",32,19930301,9,1,"83",3,29,4,0,12,7,7,5,3,0,0,1,0,38,16,12,10,4,5,5
"20121",32,19930301,10,1,"91",3,91,6,2,64,36,29,18,12,2,3,3,10,85,43,26,19,12,9,14
"20122",32,19930301,11,1,"32",3,68,1,2,56,30,21,15,9,0,1,5,2,57,32,24,4,9,3,7
"20123",32,19930301,12,1,"50",3,122,3,4,91,47,37,25,15,2,4,5,7,104,57,43,21,15,6,9
"20124",32,19930301,13,1,"35",3,88,5,2,57,35,26,15,10,0,0,9,5,55,32,27,7,9,2,4
"20125",32,19930301,14,1,"91",3,68,2,8,59,30,19,12,8,6,9,1,7,62,28,14,10,9,4,11
"20126",32,19930301,15,1,"38",3,66,18,2,56,35,30,11,10,2,3,1,4,59,21,15,20,10,3,6
"20127",32,19930301,16,1,"91",3,120,6,5,112,61,45,25,16,11,14,10,7,102,60,48,16,16,7,11
"20128",32,19930301,17,1,"38",3,126,3,10,104,45,31,28,13,9,12,11,9,104,54,41,19,13,11,15
"20129",32,19930301,18,1,"72",3,81,2,0,65,50,34,12,10,4,4,3,2,50,31,24,9,9,1,3
"20130",32,19930301,19,1,"23",3,73,1,2,54,46,32,5,9,3,4,5,2,62,35,21,11,9,8,12
"20131",32,19930301,20,1,"91",3,73,11,2,53,34,28,13,10,1,1,8,0,52,24,17,17,10,0,2
"20132",32,19930301,21,1,"83",3,77,12,2,68,46,36,11,11,4,5,3,3,61,40,26,10,10,2,5
"20133",32,19930301,22,1,"50",3,54,3,1,43,25,18,11,8,0,2,1,1,42,19,8,6,7,1,7
"20134",32,19930301,23,1,"35",3,142,5,3,117,59,37,34,15,10,12,4,6,99,67,44,14,15,11,15
"20135",32,19930301,24,1,"91",3,44,7,3,51,32,24,12,8,6,6,8,1,35,16,12,5,7,1,5
"20136",32,19930301,25,1,"72",3,118,5,1,94,62,46,16,14,7,8,6,5,80,39,30,22,13,3,5
"20137",32,19930301,26,1,"91",3,76,6,2,53,34,25,13,9,4,5,9,3,55,40,27,5,10,4,8
"20138",32,19930301,27,1,"83",3,69,15,1,61,41,37,10,10,4,4,7,1,69,46,31,11,10,6,8
"20139",32,19930301,28,1,"91",3,50,10,0,45,29,24,16,10,0,0,4,2,45,25,18,12,9,2,4
"20140",32,19930301,29,1,"91",3,117,6,2,95,61,45,15,11,5,6,7,3,62,41,31,12,11,1,3
"20141",32,19930301,30,1,"83",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"20142",32,19930301,31,1,"83",3,110,18,5,86,52,45,13,14,7,9,14,4,94,55,38,16,15,3,7
"20143",32,19930823,1,1,"99",3,96,9,3,70,44,33,16,11,3,4,5,2,70,41,25,15,10,3,6
"20144",32,19930823,2,1,"38",3,72,12,4,62,41,34,11,10,3,3,4,6,54,34,25,9,10,1,3
"20145",32,19930823,3,1,"91",3,55,7,2,47,29,23,8,8,3,4,4,5,49,26,13,8,7,4,9
"20146",32,19930823,4,1,"38",3,102,2,7,77,31,22,26,10,5,6,2,2,66,41,27,10,9,8,11
"20147",32,19930823,5,1,"4",3,62,5,3,46,30,24,8,8,2,3,0,0,50,33,17,6,8,1,6
"20148",32,19930823,6,0,"26",3,108,5,3,51,27,20,11,9,1,3,0,7,73,47,28,8,10,7,12
"20149",32,19930823,7,1,"69",3,71,5,1,54,33,25,11,9,2,3,2,4,44,20,13,8,8,1,5
"20150",32,19930823,8,1,"32",3,127,8,2,118,77,53,22,16,11,14,3,2,107,70,49,18,16,3,6
"20151",32,19930823,9,1,"32",3,101,0,1,67,49,38,9,10,2,2,2,3,69,39,26,14,10,4,7
"20152",32,19930823,10,0,"32",3,111,0,3,86,55,40,14,12,5,8,6,2,82,39,28,21,14,4,8
"20153",32,19930823,11,1,"32",3,56,5,1,53,33,27,12,9,1,1,4,2,40,25,16,9,8,2,5
"20154",32,19930823,12,1,"72",3,82,5,3,49,34,27,3,9,4,7,1,0,65,29,16,18,8,3,6
"20155",32,19930823,13,1,"91",3,120,1,2,90,47,37,25,16,1,4,3,4,100,58,44,24,17,3,6
"20156",32,19930823,14,1,"91",3,69,4,1,56,39,29,9,8,5,5,1,1,64,41,23,10,9,2,6
"20157",32,19930823,15,1,"91",3,114,14,1,79,44,36,16,13,8,11,2,0,107,67,33,22,13,9,15
"20158",32,19930823,16,1,"25",3,188,11,2,119,66,46,39,18,3,4,29,8,134,72,65,27,18,8,9
"20159",32,19930823,17,1,"99",3,88,3,1,46,25,22,15,9,1,1,8,6,69,39,25,14,9,4,7
"20160",32,19930823,18,1,"91",3,178,13,15,126,60,52,30,18,3,6,17,5,134,70,52,33,18,13,17
"20161",32,19930823,19,1,"4",3,95,7,1,66,45,34,12,11,3,4,5,3,59,35,25,12,10,0,3
"20162",32,19930823,20,1,"32",3,87,6,3,67,36,27,18,10,4,5,2,4,63,38,25,10,10,3,7
"20163",32,19930823,21,1,"32",3,87,1,2,59,41,31,7,9,1,3,1,1,64,44,25,9,10,4,9
"20164",32,19930823,22,1,"72",3,70,3,1,55,32,27,13,10,0,3,2,2,57,36,24,2,9,3,7
"20165",32,19930823,23,1,"91",3,118,6,1,58,25,19,21,10,1,3,6,3,89,40,25,23,11,5,9
"20166",32,19930823,24,1,"25",3,73,7,1,49,35,33,7,10,0,0,3,1,72,42,26,18,9,11,13
"20167",32,19930823,25,1,"91",3,127,11,1,95,55,42,19,15,5,7,17,4,86,53,43,11,14,8,11
"20168",32,19930823,26,1,"32",3,143,2,3,90,44,35,25,12,7,8,5,4,112,64,45,21,12,16,18
"20169",32,19930823,27,1,"72",3,79,6,1,66,45,33,14,9,6,6,0,1,50,30,15,12,8,1,4
"20170",32,19930823,28,1,"25",3,110,15,3,82,45,38,16,11,4,5,4,5,86,33,24,25,10,8,10
"20171",32,19930823,29,1,"91",3,73,3,4,59,33,28,10,9,2,3,6,3,51,32,22,6,8,2,6
"20172",32,19930823,30,1,"72",3,61,2,0,43,29,26,8,8,1,1,2,0,39,21,10,11,8,1,5
"20173",32,19930823,31,1,"91",3,163,1,9,115,61,41,34,16,16,19,3,3,101,59,40,20,15,8,11
"20174",32,19930104,1,1,"82",3,88,0,4,52,29,26,12,10,1,2,1,6,70,43,27,11,10,8,12
"20175",32,19930104,2,1,"99",3,93,2,1,77,40,26,21,9,7,8,1,5,56,19,13,14,9,4,9
"20176",32,19930104,3,1,"99",3,46,4,2,42,23,20,12,7,3,3,0,1,30,16,5,4,6,1,6
"20177",32,19930104,4,1,"69",3,62,4,2,44,23,19,15,9,1,2,5,1,57,40,26,4,9,1,5
"20178",32,19930104,5,1,"35",3,105,0,2,73,52,37,13,12,1,3,3,4,82,45,33,16,12,3,6
"20179",32,19930104,6,1,"35",3,69,3,0,55,26,22,16,10,4,5,2,3,49,33,23,7,9,1,4
"20180",32,19930104,7,1,"15",3,62,4,1,48,26,18,16,8,0,0,6,5,52,28,16,12,9,2,6
"20181",32,19930104,8,1,"38",3,82,5,0,60,30,22,17,9,2,4,2,1,47,20,14,8,8,2,7
"20182",32,19930104,9,1,"38",3,144,8,2,89,44,35,23,14,4,6,2,3,120,72,48,20,15,12,16
"20183",32,19930104,10,1,"71",3,91,6,1,64,36,26,16,10,5,6,2,0,58,39,21,12,10,2,6
"20184",32,19930104,11,0,"91",3,97,8,1,69,33,31,17,11,2,3,3,2,86,56,35,16,11,4,6
"20185",32,19930104,12,1,"69",3,122,1,1,86,54,34,18,13,9,12,1,3,76,45,29,16,13,1,5
"20186",32,19930104,13,1,"35",3,94,6,5,56,30,25,12,10,2,4,6,5,94,54,36,13,10,11,15
"20187",32,19930104,14,0,"65",3,148,5,7,91,53,38,17,13,4,7,4,13,115,68,42,19,13,18,23
"20188",32,19930104,15,1,"91",3,93,8,1,75,45,34,14,12,4,6,1,1,69,40,21,10,11,7,13
"20189",32,19930104,16,1,"38",3,150,2,4,92,52,30,20,15,2,8,8,2,110,52,35,21,15,6,11
"20190",32,19930104,17,1,"99",3,124,8,3,81,47,37,18,13,2,4,3,5,91,52,40,21,14,3,5
"20191",32,19930104,18,1,"99",3,70,2,1,46,28,23,12,9,3,4,5,1,50,28,17,6,8,1,5
"20192",32,19930104,19,1,"35",3,88,0,1,67,51,29,10,9,6,9,0,2,47,13,8,12,9,0,6
"20193",32,19930104,20,1,"15",3,107,5,1,62,32,27,17,11,1,2,5,2,74,37,26,19,11,4,7
"20194",32,19930104,21,1,"38",3,78,2,4,50,25,20,17,9,2,2,2,1,66,29,18,22,10,4,7
"20195",32,19930104,22,1,"69",3,149,6,2,93,59,38,19,16,3,7,5,3,110,50,40,27,16,5,9
"20196",32,19930104,23,1,"35",3,74,5,2,43,23,19,11,8,0,2,4,4,58,29,16,9,8,9,15
"20197",32,19930104,24,1,"91",3,89,3,2,48,20,15,17,9,1,3,4,5,59,29,17,12,9,4,9
"20198",32,19930104,25,1,"99",3,97,7,4,74,46,34,13,10,4,6,9,1,71,40,31,11,11,3,7
"20199",32,19930104,26,1,"15",3,118,5,1,88,61,43,15,13,8,10,4,6,79,58,46,10,14,1,3
"20200",32,19930104,27,1,"69",3,62,0,1,48,25,20,11,9,0,2,1,1,44,26,12,9,8,4,9
"20201",32,19930104,28,1,"35",3,113,9,5,81,39,30,21,14,1,4,4,2,93,54,34,15,14,5,11
"20202",32,19930104,29,1,"99",3,58,1,0,37,14,12,17,7,0,0,1,3,41,17,8,9,7,2,7
"20203",32,19930104,30,1,"35",3,115,7,5,79,37,31,23,13,3,5,2,1,73,45,29,15,13,3,7
"20204",32,19930104,31,1,"99",3,64,5,0,51,31,23,13,8,2,2,0,3,45,23,14,9,8,3,7
"20205",32,19930104,1,1,"91",3,109,2,1,81,46,31,22,10,6,6,7,2,88,41,30,23,11,9,11
"20206",32,19930104,2,1,"83",3,73,2,5,56,28,21,16,9,2,3,2,1,55,24,13,14,9,2,6
"20207",32,19930104,3,0,"51",3,110,0,0,67,30,22,25,11,5,6,0,5,72,31,23,22,11,4,6
"20208",32,19930104,4,0,"69",3,115,3,4,86,49,35,23,13,5,7,4,3,87,50,37,14,13,3,6
"20209",32,19930104,5,1,"38",3,116,6,4,89,58,41,18,13,6,7,8,4,84,54,36,12,13,9,15
"20210",32,19930104,6,0,"35",3,110,7,4,75,38,28,17,12,6,9,7,3,75,39,30,17,13,2,6
"20211",32,19930104,7,0,"83",3,119,2,2,83,50,31,16,11,7,10,1,2,90,61,36,12,11,11,16
"20212",32,19930104,8,1,"32",3,70,0,1,52,43,29,5,8,3,4,3,8,59,30,15,13,9,6,11
"20213",32,19930104,9,0,"32",3,124,1,3,83,51,34,18,14,6,9,8,5,93,52,35,21,13,6,9
"20214",32,19930104,10,1,"8",3,73,0,3,66,49,31,7,9,5,8,0,0,48,34,14,7,9,2,8
"20215",32,19930104,11,1,"63",3,159,10,2,107,59,49,23,17,2,5,11,5,123,63,44,37,17,3,5
"20216",32,19930104,12,1,"83",3,143,3,1,83,52,32,19,15,2,7,1,1,88,68,40,8,15,3,9
"20217",32,19930104,13,1,"38",3,111,3,2,83,49,33,19,13,8,12,3,0,84,61,38,7,12,9,14
"20218",32,19930104,14,1,"69",3,91,3,1,63,41,32,13,9,4,4,0,1,48,30,17,9,8,2,5
"20219",32,19930104,15,1,"83",3,84,4,3,50,34,28,8,9,2,3,2,3,68,42,22,12,8,8,12
"20220",32,19930104,16,0,"23",3,72,12,2,60,35,32,12,9,2,2,3,5,68,45,27,12,9,6,9
"20221",32,19930104,17,1,"91",3,85,3,6,66,41,31,14,10,4,5,3,2,61,30,20,14,9,4,7
"20222",32,19930104,18,0,"51",3,179,0,5,121,51,36,39,18,3,6,7,5,128,68,44,33,18,13,17
"20223",32,19930104,19,1,"38",3,92,7,8,64,34,31,15,10,4,5,3,2,62,40,28,9,10,3,6
"20224",32,19930104,20,1,"32",3,137,6,3,105,72,42,19,14,8,12,0,2,83,61,29,14,14,2,9
"20225",32,19930104,21,0,"32",3,86,0,0,57,37,22,11,7,6,7,0,2,51,30,12,8,7,3,9
"20226",32,19930104,22,1,"83",3,143,1,0,86,57,41,20,15,4,6,7,3,105,65,48,14,16,5,9
"20227",32,19930104,23,1,"38",3,87,2,0,52,25,21,15,10,0,2,1,4,67,48,27,7,10,6,11
"20228",32,19930104,24,0,"23",3,84,7,1,60,31,25,19,10,2,3,5,0,93,50,29,24,11,6,9
"20229",32,19930104,25,1,"91",3,54,1,1,37,19,15,11,6,0,0,0,5,42,17,8,5,6,3,9
"20230",32,19930104,26,1,"38",3,79,4,5,46,26,23,13,9,0,0,1,1,62,33,20,16,10,1,4
"20231",32,19930104,27,1,"83",3,98,1,3,67,42,30,14,10,2,3,1,0,56,32,18,11,9,2,6
"20232",32,19930104,28,0,"23",3,78,16,1,53,33,29,14,10,0,0,4,3,66,31,24,15,10,2,4
"20233",32,19930104,29,1,"38",3,93,3,1,61,38,25,13,10,1,3,4,4,67,40,31,8,10,4,8
"20234",32,19930104,30,0,"23",3,73,8,1,44,21,19,15,8,1,1,2,1,64,40,23,9,8,8,12
"20235",32,19930104,31,1,"38",3,149,10,4,104,69,52,19,17,1,3,15,7,116,73,54,20,17,6,8
"20236",48,19930802,1,0,"32",3,81,0,1,47,26,18,12,9,0,2,2,6,60,24,16,12,9,5,10
"20237",48,19930802,2,1,"2",3,89,2,2,66,41,34,16,11,5,5,7,5,63,40,29,12,10,4,5
"20238",48,19930802,3,1,"32",3,129,2,1,84,48,33,18,13,4,8,2,1,84,46,25,22,14,4,9
"20239",48,19930802,4,0,"5",3,90,1,3,68,40,26,17,9,7,8,3,8,74,41,22,15,10,6,10
"20240",48,19930802,5,1,"51",3,84,2,5,66,47,33,4,10,3,7,0,3,69,52,26,7,11,0,6
"20241",48,19930802,6,1,"98",3,67,2,1,50,33,23,11,9,1,2,2,4,55,35,23,6,9,2,6
"20242",48,19930802,7,1,"97",3,66,1,2,45,23,16,13,9,1,4,0,11,55,24,15,8,10,4,10
"20243",48,19930802,8,1,"17",3,65,1,1,44,31,21,9,7,1,2,0,4,46,21,10,8,8,2,8
"20244",48,19930802,9,1,"51",3,68,5,0,51,28,22,15,9,1,2,2,1,54,34,24,7,9,5,9
"20245",48,19930802,10,1,"78",3,95,2,1,72,41,29,18,9,7,7,7,1,47,22,15,10,8,2,5
"20246",48,19930802,11,1,"38",3,102,3,5,75,40,29,17,10,11,13,1,1,69,31,20,21,11,0,4
"20247",48,19930802,12,1,"89",3,78,5,4,61,30,25,19,10,5,6,3,0,47,17,12,16,9,3,6
"20248",48,19930802,13,1,"35",3,73,1,1,42,21,14,12,8,1,3,2,1,47,33,16,2,7,3,9
"20249",48,19930802,14,1,"32",3,65,1,4,49,32,26,9,8,0,0,6,1,56,25,15,15,8,3,7
"20250",48,19930802,15,1,"25",3,66,2,4,56,34,23,15,9,3,4,2,4,58,36,22,8,9,6,10
"20251",48,19930802,16,0,"2",3,81,1,2,65,36,24,13,9,3,6,0,0,57,29,14,10,8,4,10
"20252",48,19930802,17,0,"23",3,84,5,3,64,24,18,28,11,2,2,4,3,83,52,33,16,11,5,7
"20253",48,19930802,18,1,"5",3,99,3,0,66,48,37,10,11,3,4,1,4,67,39,31,10,10,3,5
"20254",48,19930802,19,1,"51",3,83,2,0,44,26,22,10,8,0,0,1,1,57,32,18,10,8,7,11
"20255",48,19930802,20,1,"38",3,115,10,4,82,46,37,19,14,3,5,3,7,83,40,31,18,13,4,7
"20256",48,19930802,21,1,"51",3,92,2,3,74,47,32,14,9,8,9,3,3,55,25,16,13,8,4,8
"20257",48,19930802,22,1,"32",3,117,1,8,87,64,44,9,14,7,12,1,6,85,47,26,14,14,3,11
"20258",48,19930802,23,1,"98",3,92,2,4,70,35,22,19,10,4,7,2,1,63,35,16,16,9,8,13
"20259",48,19930802,24,1,"32",3,128,1,4,76,41,31,20,13,1,2,0,2,112,87,47,14,15,12,18
"20260",48,19930802,25,1,"32",3,171,2,6,107,59,38,23,16,11,17,5,4,96,43,31,25,15,5,10
"20261",48,19930802,26,1,"63",3,168,9,12,131,70,54,22,17,12,17,0,3,108,84,49,12,17,8,14
"20262",48,19930802,27,1,"38",3,76,3,4,54,29,23,17,9,1,1,3,5,57,24,16,15,8,6,9
"20263",48,19930802,28,0,"5",3,61,2,1,50,28,22,13,8,3,3,1,3,42,14,7,14,8,3,7
"20264",48,19930802,29,0,"69",3,159,14,4,96,50,43,23,15,5,7,0,2,120,94,66,11,15,7,8
"20265",48,19930802,30,1,"32",3,85,1,2,55,37,28,10,9,4,5,1,5,55,28,19,10,9,2,6
"20266",48,19930802,31,1,"25",3,76,2,4,57,35,31,12,10,0,1,4,0,63,40,25,13,10,3,6
"20267",48,19930802,32,1,"97",3,116,6,3,78,44,29,19,13,4,7,0,3,88,45,30,21,14,4,8
"20268",48,19930802,33,0,"23",3,55,14,4,38,25,23,7,7,1,1,1,1,56,43,21,6,8,4,9
"20269",48,19930802,34,1,"38",3,58,4,2,44,19,13,16,7,2,3,1,4,42,21,9,7,7,2,8
"20270",48,19930802,35,1,"51",3,91,0,1,68,41,26,17,9,4,5,0,10,71,48,28,7,9,3,7
"20271",48,19930802,36,1,"32",3,111,0,6,69,41,30,12,11,2,5,0,1,78,48,21,17,11,4,9
"20272",48,19930802,37,1,"63",3,167,7,7,118,62,51,27,17,5,7,3,2,114,73,54,22,17,2,4
"20273",48,19930802,38,0,"5",3,120,2,2,90,61,43,17,16,1,4,4,7,83,58,43,10,16,1,5
"20274",48,19930802,39,0,"69",3,71,4,2,54,25,22,19,10,0,0,0,3,47,37,25,6,9,0,2
"20275",48,19930802,40,1,"97",3,74,9,2,57,33,26,14,10,2,3,2,9,59,34,23,11,10,3,6
"20276",48,19930802,41,1,"38",3,93,8,4,65,30,25,16,10,1,3,5,9,82,29,17,26,10,9,13
"20277",48,19930802,42,1,"32",3,62,1,1,39,23,19,13,8,0,0,0,3,49,34,22,4,9,3,7
"20278",48,19930802,43,0,"5",3,55,0,2,38,21,20,9,8,1,2,1,4,45,28,16,4,8,0,5
"20279",48,19930802,44,1,"97",3,74,6,1,60,33,26,14,10,1,3,2,2,57,30,21,11,10,2,6
"20280",48,19930802,45,1,"32",3,59,2,1,39,26,22,10,8,0,0,2,4,47,22,16,9,8,2,6
"20281",48,19930802,46,0,"5",3,80,0,4,68,45,27,14,10,4,6,1,3,51,23,16,10,9,4,8
"20282",48,19930802,47,0,"5",5,160,1,4,106,71,44,23,15,12,14,3,2,112,56,35,25,16,9,15
"20283",56,19930607,1,1,"82",3,158,2,5,71,35,28,13,11,4,9,2,5,74,40,24,11,11,3,9
"20284",56,19930607,2,0,"35",3,73,1,1,61,38,28,14,10,3,4,3,2,57,40,24,9,9,5,8
"20285",56,19930607,3,1,"38",3,61,15,5,52,24,24,17,10,1,1,7,7,61,32,25,12,9,6,8
"20286",56,19930607,4,1,"82",3,105,4,6,75,49,36,13,13,2,4,4,6,94,56,37,16,14,7,12
"20287",56,19930607,5,0,"65",3,92,3,4,87,52,36,16,12,6,9,3,7,76,33,18,26,12,5,9
"20288",56,19930607,6,1,"5",3,114,7,11,93,41,32,22,14,3,7,7,7,86,45,29,18,14,2,7
"20289",56,19930607,7,1,"36",3,112,2,6,84,41,27,23,14,2,6,7,1,103,73,46,16,15,3,7
"20290",56,19930607,8,1,"99",3,103,16,7,77,30,27,20,11,5,7,1,19,75,40,30,12,10,6,9
