"","draw_size","tourney_date","match_num","winner_hand","winner_ioc","best_of","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced"
"10492",32,20050207,31,1,"96",3,50,9,1,46,33,25,9,8,0,0,6,2,43,25,18,6,8,3,7
"10493",64,20050815,1,1,"84",3,98,4,2,79,50,35,19,12,4,5,8,3,85,52,37,16,12,2,4
"10494",64,20050815,2,1,"36",3,79,7,3,53,26,24,15,9,2,2,3,1,54,37,21,10,8,2,5
"10495",64,20050815,3,1,"9",3,120,0,6,85,55,37,13,13,7,11,3,12,110,68,37,17,13,16,23
"10496",64,20050815,4,1,"33",3,178,8,2,130,84,63,26,18,6,7,21,3,113,67,53,29,18,8,10
"10497",64,20050815,5,1,"4",3,101,3,4,60,40,24,14,9,6,7,0,5,70,35,22,15,9,4,8
"10498",64,20050815,6,1,"71",3,50,8,0,36,25,24,6,8,0,1,2,3,51,32,14,9,7,3,8
"10499",64,20050815,7,1,"4",3,73,7,0,51,30,25,14,9,4,4,1,2,48,31,19,8,8,4,7
"10500",64,20050815,8,1,"30",3,115,4,3,83,43,29,19,13,5,9,2,2,75,53,30,12,13,0,5
"10501",64,20050815,9,1,"78",3,87,4,2,65,37,29,14,11,2,4,2,2,72,45,27,15,11,7,10
"10502",64,20050815,10,1,"34",3,105,4,4,77,43,34,19,12,0,2,6,11,84,41,32,20,12,2,4
"10503",64,20050815,11,1,"86",3,73,7,2,57,31,25,16,9,2,2,6,4,69,40,28,13,9,3,6
"10504",64,20050815,12,1,"85",3,76,4,0,59,29,21,21,9,4,4,7,2,68,36,22,13,10,7,11
"10505",64,20050815,13,1,"96",3,82,15,1,60,40,34,11,10,0,1,3,1,70,46,26,13,9,5,8
"10506",64,20050815,14,1,"30",3,61,0,1,41,24,19,11,7,3,3,9,1,46,33,17,4,8,2,7
"10507",64,20050815,15,1,"33",3,74,6,1,66,39,31,16,12,1,3,5,3,68,40,27,17,13,0,4
"10508",64,20050815,16,1,"30",3,70,6,0,57,30,28,15,10,4,4,4,2,51,23,18,19,10,0,2
"10509",64,20050815,17,1,"78",3,93,1,0,71,44,37,18,12,2,3,9,1,75,55,41,10,12,3,5
"10510",64,20050815,18,1,"33",3,104,13,2,76,52,38,11,12,4,7,4,6,64,32,19,17,12,1,6
"10511",64,20050815,19,1,"16",3,127,13,5,97,62,49,16,15,3,5,10,1,92,55,45,20,16,1,3
"10512",64,20050815,20,1,"4",3,87,4,1,57,40,31,11,10,0,1,9,1,77,48,32,11,10,3,6
"10513",64,20050815,21,1,"33",3,114,3,4,90,60,46,17,15,8,10,8,10,101,48,37,22,14,4,8
"10514",64,20050815,22,1,"21",3,67,5,4,53,32,24,12,8,2,2,0,2,52,42,20,7,9,4,8
"10515",64,20050815,23,0,"34",3,103,15,3,77,46,39,21,16,1,3,10,3,91,55,41,22,16,4,7
"10516",64,20050815,24,1,"6",3,127,10,1,55,30,25,14,10,1,2,3,0,48,27,17,11,9,0,3
"10517",64,20050815,25,1,"96",3,77,4,2,50,27,24,16,10,0,0,2,3,69,40,28,12,9,1,3
"10518",64,20050815,26,1,"30",3,82,5,1,60,34,23,13,11,0,3,7,2,67,35,23,15,12,2,6
"10519",64,20050815,27,1,"4",3,64,5,2,52,33,20,10,6,6,8,2,1,38,18,16,7,6,2,4
"10520",64,20050815,28,1,"34",3,69,2,1,43,23,19,14,8,1,1,4,3,62,34,21,10,7,8,12
"10521",64,20050815,29,1,"33",3,60,13,1,57,34,25,14,9,3,4,4,0,42,25,18,3,8,1,5
"10522",64,20050815,30,1,"85",3,79,6,1,64,33,26,16,10,2,3,1,2,71,47,29,10,9,8,11
"10523",64,20050815,31,1,"78",3,120,6,2,88,57,40,15,15,3,8,6,1,101,60,36,22,14,8,13
"10524",64,20050815,32,1,"24",3,177,11,3,124,65,53,28,16,10,12,4,6,111,59,41,28,16,2,6
"10525",64,20050815,33,1,"84",3,133,7,2,82,48,37,17,15,2,6,7,4,97,44,31,24,15,6,11
"10526",64,20050815,34,1,"9",3,87,2,0,55,34,21,10,10,1,5,3,2,62,32,15,14,11,5,12
"10527",64,20050815,35,1,"71",3,69,8,2,64,42,36,9,10,2,2,7,2,46,32,28,6,10,1,3
"10528",64,20050815,36,1,"4",3,98,8,1,62,33,28,17,10,1,2,5,5,79,48,37,7,10,4,7
"10529",64,20050815,37,1,"78",3,98,7,3,71,40,30,13,12,0,3,3,7,76,36,27,15,12,7,11
"10530",64,20050815,38,1,"85",3,99,11,3,78,41,31,20,11,3,4,6,5,84,38,27,24,11,12,14
"10531",64,20050815,39,1,"96",3,82,4,0,59,36,24,19,10,1,1,1,4,83,51,29,18,9,6,8
"10532",64,20050815,40,1,"30",3,95,11,5,85,47,39,15,12,3,5,3,3,79,36,24,23,12,5,8
"10533",64,20050815,41,1,"78",3,83,2,2,50,35,25,11,8,2,2,2,2,60,31,19,12,8,3,7
"10534",64,20050815,42,1,"16",3,86,7,10,83,43,33,18,12,4,6,9,2,61,39,26,10,12,2,7
"10535",64,20050815,43,1,"21",3,106,9,4,69,40,33,13,11,3,5,1,0,78,60,40,9,11,4,7
"10536",64,20050815,44,1,"6",3,126,5,6,106,54,37,29,14,7,9,9,4,91,54,41,22,15,2,4
"10537",64,20050815,45,1,"96",3,129,15,3,94,60,53,20,16,2,2,8,1,98,75,53,15,16,1,3
"10538",64,20050815,46,1,"4",3,95,8,2,59,40,31,13,10,3,3,3,4,78,47,34,13,10,8,10
"10539",64,20050815,47,1,"33",3,86,9,4,68,37,27,12,9,6,8,1,7,67,34,21,12,10,2,7
"10540",64,20050815,48,1,"78",3,139,8,1,97,55,48,27,17,1,2,15,6,126,74,55,31,17,4,4
"10541",64,20050815,49,1,"84",3,63,14,2,50,37,32,8,10,0,0,0,2,54,35,22,13,9,3,5
"10542",64,20050815,50,1,"4",3,99,16,0,63,39,35,17,12,0,0,10,3,85,54,44,11,12,3,4
"10543",64,20050815,51,1,"78",3,68,3,3,50,22,19,13,8,1,3,2,3,59,34,16,9,7,6,12
"10544",64,20050815,52,1,"96",3,56,2,1,54,35,29,12,10,3,3,9,2,45,29,24,6,9,0,2
"10545",64,20050815,53,1,"78",3,72,8,3,62,43,33,10,10,6,7,4,2,50,25,19,12,9,4,7
"10546",64,20050815,54,1,"6",3,61,9,0,47,24,21,16,9,1,1,8,1,46,31,21,4,8,3,6
"10547",64,20050815,55,1,"96",3,87,14,3,70,39,33,17,10,2,2,7,1,75,41,29,15,10,2,4
"10548",64,20050815,56,1,"78",3,84,1,1,68,38,29,20,12,3,4,8,3,64,28,22,14,12,2,7
"10549",64,20050815,57,1,"84",3,76,7,1,60,38,27,16,10,2,3,6,0,59,27,20,13,9,4,7
"10550",64,20050815,58,1,"96",3,56,6,0,42,31,28,8,9,0,0,2,2,47,26,18,10,8,2,5
"10551",64,20050815,59,1,"6",3,67,3,1,45,27,21,13,9,1,2,4,0,56,32,16,12,8,3,7
"10552",64,20050815,60,1,"96",3,88,14,6,72,50,42,9,14,0,2,10,1,71,45,36,13,13,0,2
"10553",64,20050815,61,1,"84",3,108,12,1,77,49,42,19,16,0,1,3,0,97,66,46,19,16,2,4
"10554",64,20050815,62,1,"96",3,97,24,4,83,51,39,20,11,3,3,11,2,73,43,30,20,11,2,3
"10555",64,20050815,63,1,"84",3,75,5,1,50,32,28,10,10,1,2,11,1,59,33,24,12,11,2,6
"10556",32,20050725,1,1,"96",3,47,3,3,47,27,19,13,7,4,4,1,5,32,12,5,6,6,2,7
"10557",32,20050725,2,1,"96",3,160,6,4,108,60,46,25,17,5,9,9,3,105,57,46,19,17,7,12
"10558",32,20050725,3,1,"96",3,70,1,1,59,35,25,16,10,0,1,10,1,52,37,24,9,10,1,4
"10559",32,20050725,4,1,"88",3,177,10,2,99,56,42,26,16,1,2,11,8,130,67,45,33,16,6,9
"10560",32,20050725,5,1,"36",3,75,13,3,52,36,29,11,10,0,0,14,4,76,49,37,10,10,6,8
"10561",32,20050725,6,1,"9",3,73,8,2,61,36,27,17,10,6,7,0,0,50,25,13,15,9,3,6
"10562",32,20050725,7,1,"4",3,128,1,3,102,48,34,26,16,7,13,4,2,94,49,31,15,15,4,12
"10563",32,20050725,8,1,"78",3,53,5,2,46,16,15,19,8,3,3,6,2,48,27,19,4,7,5,9
"10564",32,20050725,9,1,"96",3,101,6,2,88,55,37,22,14,8,10,3,0,79,42,29,22,14,3,7
"10565",32,20050725,10,0,"57",3,132,11,3,97,53,40,28,15,5,7,13,3,95,59,47,19,14,2,3
"10566",32,20050725,11,1,"96",3,59,12,0,56,36,29,15,10,2,2,6,5,55,31,25,12,10,2,4
"10567",32,20050725,12,1,"96",3,21,0,0,15,9,8,2,2,0,0,0,2,16,8,4,5,3,0,1
"10568",32,20050725,13,0,"13",3,113,2,1,69,53,39,8,12,1,3,10,1,90,46,34,20,12,5,8
"10569",32,20050725,14,1,"47",3,103,2,1,79,45,34,18,13,10,12,6,3,84,55,39,15,13,8,11
"10570",32,20050725,15,1,"24",3,89,5,5,76,49,34,13,10,5,6,3,3,61,27,20,17,10,2,5
"10571",32,20050725,16,1,"85",3,62,2,4,55,38,24,10,9,4,6,0,4,47,23,12,8,8,1,6
"10572",32,20050725,17,1,"96",3,75,8,0,55,29,25,16,10,0,0,4,1,73,51,33,8,10,4,7
"10573",32,20050725,18,1,"88",3,67,7,2,52,28,27,11,9,4,4,1,4,55,41,27,3,8,4,7
"10574",32,20050725,19,1,"9",3,95,18,2,73,42,36,14,13,2,4,2,2,77,41,32,19,13,4,6
"10575",32,20050725,20,1,"4",3,118,6,1,78,46,31,15,13,2,6,8,9,103,48,35,19,14,12,18
"10576",32,20050725,21,0,"57",3,67,7,1,59,38,28,18,11,1,1,5,1,53,33,23,14,10,0,2
"10577",32,20050725,22,1,"96",3,80,7,0,66,47,37,12,11,1,1,1,1,70,39,29,16,10,6,7
"10578",32,20050725,23,0,"13",3,66,0,1,51,30,24,9,8,3,4,6,2,70,40,22,11,8,10,15
"10579",32,20050725,24,1,"85",3,62,1,6,49,35,27,5,9,2,4,0,5,52,27,15,8,9,1,6
"10580",32,20050725,25,1,"96",3,112,4,4,75,47,36,16,14,1,3,6,4,105,62,42,18,14,8,12
"10581",32,20050725,26,1,"4",3,83,3,4,68,42,34,15,11,5,6,7,1,73,39,31,17,11,4,6
"10582",32,20050725,27,0,"57",3,88,13,1,74,49,42,13,12,3,4,4,5,74,46,35,15,12,5,7
"10583",32,20050725,28,1,"85",3,135,2,9,108,66,44,22,15,7,11,1,0,102,69,42,17,15,4,9
"10584",32,20050725,29,1,"96",3,70,5,1,53,34,27,11,9,0,0,6,2,57,39,27,8,9,4,7
"10585",32,20050725,30,0,"57",3,107,12,6,100,64,51,16,15,7,9,3,1,79,54,35,15,14,3,6
"10586",32,20050725,31,1,"96",3,88,6,2,66,46,38,11,11,2,2,10,1,77,42,28,20,11,6,8
"10587",64,20050808,1,0,"30",3,158,2,1,88,57,46,19,16,1,1,9,1,108,59,41,26,14,13,15
"10588",64,20050808,2,0,"13",3,62,4,2,58,37,31,12,9,2,2,3,2,52,32,21,9,9,4,7
"10589",64,20050808,3,1,"33",3,133,6,3,95,56,42,18,14,3,6,6,3,96,65,44,14,15,6,10
"10590",64,20050808,4,1,"33",3,79,6,2,61,42,39,11,11,1,1,6,3,63,35,25,18,10,6,7
"10591",64,20050808,5,1,"86",3,68,7,0,47,33,29,11,10,0,0,7,9,55,28,25,7,9,6,9
"10592",64,20050808,6,1,"9",3,60,7,0,42,23,19,13,8,0,0,3,4,60,30,20,10,8,3,7
"10593",64,20050808,7,1,"76",3,73,14,1,52,32,23,10,9,0,2,2,5,77,44,29,8,10,8,14
"10594",64,20050808,8,0,"4",3,103,5,1,74,57,46,13,12,0,0,13,3,79,52,44,14,12,3,3
"10595",64,20050808,9,1,"33",3,80,14,2,59,32,27,18,11,2,3,3,1,50,27,22,11,10,0,3
"10596",64,20050808,10,1,"33",3,132,5,3,87,53,35,18,13,6,9,14,5,104,53,39,21,13,8,12
"10597",64,20050808,11,1,"9",3,85,2,1,58,35,25,17,10,6,7,4,3,71,45,28,11,9,6,9
"10598",64,20050808,12,1,"86",3,84,9,2,59,35,28,12,10,3,5,4,3,75,33,21,18,9,7,11
"10599",64,20050808,13,1,"4",3,66,1,1,47,20,14,21,9,0,1,1,2,49,31,18,7,8,5,9
"10600",64,20050808,14,1,"85",3,71,2,2,53,26,22,13,9,1,2,1,1,45,32,17,9,8,3,7
"10601",64,20050808,15,1,"24",3,54,4,0,38,19,16,16,8,0,0,5,3,48,26,16,9,8,6,10
"10602",64,20050808,16,1,"78",3,63,4,2,46,33,26,7,8,2,2,2,5,50,26,17,7,7,4,8
"10603",64,20050808,17,1,"4",3,130,5,6,97,55,40,19,15,4,8,5,0,92,46,31,30,16,1,4
"10604",64,20050808,18,0,"25",3,122,11,2,94,58,43,18,15,4,6,1,2,90,52,34,22,16,1,5
"10605",64,20050808,19,1,"58",3,82,7,5,75,51,41,14,11,6,6,4,4,63,38,30,11,10,7,8
"10606",64,20050808,20,1,"30",3,118,4,3,78,39,31,22,14,2,4,5,5,108,66,48,15,14,9,13
"10607",64,20050808,21,1,"96",3,121,9,6,92,39,32,26,14,6,9,13,2,82,50,37,16,14,3,6
"10608",64,20050808,22,1,"36",3,91,7,3,57,25,22,19,9,4,4,5,1,53,34,23,6,8,4,7
"10609",64,20050808,23,1,"86",3,59,1,3,56,39,28,9,9,4,5,0,3,43,23,12,8,8,0,4
"10610",64,20050808,24,1,"96",3,68,8,1,60,30,23,18,9,5,6,3,6,51,22,15,11,9,4,8
"10611",64,20050808,25,1,"30",3,79,3,0,48,22,17,14,9,3,5,3,5,63,35,21,10,8,9,14
"10612",64,20050808,26,1,"30",3,111,5,3,99,66,50,13,12,12,13,2,4,93,49,31,20,12,9,13
"10613",64,20050808,27,1,"24",3,112,9,5,91,53,41,21,15,4,5,4,1,88,52,38,13,14,3,7
"10614",64,20050808,28,1,"85",3,120,2,6,78,48,37,16,14,2,4,5,7,93,53,41,14,14,9,13
"10615",64,20050808,29,1,"11",3,84,10,5,65,36,32,16,11,1,2,7,5,70,37,30,16,11,4,6
"10616",64,20050808,30,0,"34",3,139,3,15,99,48,44,24,15,6,8,7,3,116,61,40,25,14,13,18
"10617",64,20050808,31,1,"21",3,96,12,1,73,47,37,13,11,0,1,6,3,71,45,33,11,10,1,3
"10618",64,20050808,32,1,"33",3,52,2,1,16,9,6,4,3,0,1,0,4,27,13,10,3,4,1,3
"10619",64,20050808,33,0,"30",3,66,2,0,44,35,27,6,8,0,0,1,3,48,33,18,3,7,3,7
"10620",64,20050808,34,1,"33",3,106,10,0,73,43,35,14,11,2,3,1,3,65,34,28,14,10,1,3
"10621",64,20050808,35,1,"9",3,107,10,0,72,40,30,21,12,3,5,8,0,97,62,39,19,12,8,11
"10622",64,20050808,36,0,"4",3,111,11,2,80,59,45,11,14,5,8,9,2,90,42,34,21,14,2,6
"10623",64,20050808,37,1,"33",3,129,9,1,77,40,33,24,14,3,4,3,0,79,44,38,15,13,1,3
"10624",64,20050808,38,1,"9",3,126,4,3,84,44,32,24,14,5,7,22,9,114,58,44,22,13,11,16
"10625",64,20050808,39,1,"85",3,163,11,5,130,68,51,32,17,7,9,1,8,100,58,41,25,16,5,8
"10626",64,20050808,40,1,"78",3,128,4,6,108,66,46,21,14,13,15,2,2,93,52,38,15,14,8,13
"10627",64,20050808,41,1,"4",3,142,4,1,78,58,41,16,14,2,3,9,1,110,75,50,16,15,11,14
"10628",64,20050808,42,1,"30",3,112,1,7,75,43,34,16,12,1,4,3,5,82,44,30,19,12,1,4
"10629",64,20050808,43,1,"36",3,98,3,3,63,33,28,17,10,5,5,9,5,75,43,33,14,10,8,10
"10630",64,20050808,44,1,"96",3,99,8,4,75,44,33,15,12,5,7,6,5,77,41,24,19,12,2,7
"10631",64,20050808,45,1,"30",3,139,3,2,97,66,44,18,16,6,10,2,1,96,61,36,17,15,4,9
"10632",64,20050808,46,1,"85",3,93,6,4,96,57,37,23,12,9,10,6,3,72,53,33,8,13,2,7
"10633",64,20050808,47,0,"34",3,133,9,5,103,50,39,32,16,3,5,18,5,94,60,45,20,16,4,6
"10634",64,20050808,48,1,"21",3,133,16,6,86,49,41,19,15,1,2,3,2,111,71,47,23,15,9,11
"10635",64,20050808,49,0,"30",3,100,0,2,67,44,32,14,10,5,5,2,1,59,41,31,8,10,3,5
"10636",64,20050808,50,0,"4",3,65,4,0,40,31,22,7,9,0,2,7,4,64,35,20,12,9,3,8
"10637",64,20050808,51,1,"33",3,79,9,3,58,29,23,16,8,3,3,0,1,57,28,11,16,7,3,7
"10638",64,20050808,52,1,"85",3,140,4,5,100,55,37,18,15,4,10,1,5,106,68,44,14,16,7,13
"10639",64,20050808,53,1,"4",3,104,2,1,69,47,33,15,11,2,4,7,5,82,51,30,15,10,10,13
"10640",64,20050808,54,1,"96",3,86,4,1,48,31,28,9,9,1,1,7,5,68,37,25,14,9,7,10
"10641",64,20050808,55,1,"85",3,95,7,3,59,36,26,13,9,2,3,3,3,78,51,29,11,9,6,10
"10642",64,20050808,56,0,"34",3,104,7,8,85,52,40,16,12,6,7,11,1,67,44,34,11,13,2,6
"10643",64,20050808,57,0,"30",3,70,3,0,38,25,21,11,8,0,0,1,0,54,32,16,11,8,4,8
"10644",64,20050808,58,1,"33",3,67,7,1,52,30,26,11,8,2,2,2,5,44,19,15,8,7,3,7
"10645",64,20050808,59,1,"96",3,86,9,1,67,40,27,17,10,6,7,4,2,57,36,24,8,9,3,6
"10646",64,20050808,60,0,"34",3,67,7,1,47,28,23,17,10,0,0,9,0,59,32,20,16,9,3,5
"10647",64,20050808,61,0,"30",3,110,4,4,71,48,37,10,11,4,5,5,4,62,31,19,18,11,1,4
"10648",64,20050808,62,1,"96",3,63,4,0,44,34,30,10,10,0,0,9,2,59,37,26,13,10,2,4
"10649",64,20050808,63,0,"30",3,118,7,1,81,54,39,19,14,2,3,7,4,75,43,31,16,13,3,6
"10650",32,20051010,1,1,"86",3,111,7,0,78,43,37,20,12,0,0,12,9,92,52,44,16,12,2,2
"10651",32,20051010,2,1,"96",3,112,3,5,99,53,36,24,13,4,6,2,3,88,54,33,15,12,4,9
"10652",32,20051010,3,1,"36",3,80,12,6,61,35,33,12,11,2,3,7,3,65,38,27,13,11,2,5
"10653",32,20051010,4,1,"88",3,87,3,1,67,40,30,11,10,2,5,7,3,73,45,25,13,11,1,6
"10654",32,20051010,5,1,"48",3,106,6,1,90,60,44,15,14,7,9,13,12,104,53,40,25,14,8,10
"10655",32,20051010,6,1,"84",3,96,10,2,65,41,33,15,11,0,0,11,9,84,36,28,22,11,8,10
"10656",32,20051010,7,1,"36",3,77,8,1,55,32,20,9,10,3,8,5,4,51,19,11,9,9,4,11
"10657",32,20051010,8,0,"32",3,92,2,2,57,35,30,15,10,2,2,7,3,70,40,29,13,10,1,3
"10658",32,20051010,9,1,"9",3,72,1,1,61,41,26,11,9,3,5,6,2,49,23,13,13,9,3,8
"10659",32,20051010,10,1,"33",3,66,3,2,46,31,26,9,8,5,5,3,5,55,24,16,12,8,4,8
"10660",32,20051010,11,1,"86",3,63,6,0,47,28,25,13,9,1,1,4,5,56,35,22,9,9,5,8
"10661",32,20051010,12,1,"21",3,101,13,2,68,36,28,19,11,3,4,8,4,69,44,30,11,11,1,3
"10662",32,20051010,13,1,"96",3,85,6,2,66,39,31,16,11,1,2,2,2,78,51,35,14,11,3,5
"10663",32,20051010,14,1,"9",3,94,4,4,80,50,41,14,14,2,4,13,5,98,59,35,19,15,5,11
"10664",32,20051010,15,1,"9",3,98,4,0,69,43,31,13,12,3,6,0,1,73,48,27,14,12,0,4
"10665",32,20051010,16,1,"30",3,107,2,1,93,56,36,14,13,3,8,1,4,76,40,24,15,12,3,9
"10666",32,20051010,17,1,"86",3,77,6,0,49,29,25,13,9,0,0,1,1,70,48,32,10,10,5,8
"10667",32,20051010,18,1,"88",3,58,4,3,48,30,27,10,9,1,1,6,3,46,22,14,12,8,0,3
"10668",32,20051010,19,1,"48",3,138,6,2,106,67,47,22,16,8,10,8,2,94,59,44,17,16,8,11
"10669",32,20051010,20,1,"36",3,51,1,0,36,20,14,8,6,1,2,0,3,34,17,7,6,6,3,7
"10670",32,20051010,21,1,"9",3,94,2,0,66,44,31,14,9,2,2,9,3,69,44,30,10,9,8,11
"10671",32,20051010,22,1,"86",3,120,5,4,82,46,37,18,12,4,6,9,2,82,52,31,19,12,4,7
"10672",32,20051010,23,1,"96",3,117,15,3,107,62,44,19,16,2,7,1,8,105,56,32,23,16,4,12
"10673",32,20051010,24,1,"30",3,141,3,6,119,52,37,33,15,8,11,9,2,91,61,41,18,15,3,6
"10674",32,20051010,25,1,"88",3,98,4,3,79,50,39,13,13,4,6,12,0,67,41,30,13,12,3,6
"10675",32,20051010,26,1,"48",3,73,3,0,72,43,31,15,9,1,1,2,1,58,34,21,14,10,3,6
"10676",32,20051010,27,1,"9",3,116,1,2,96,68,48,12,13,7,10,9,4,78,44,35,17,14,2,5
"10677",32,20051010,28,1,"96",3,52,6,2,41,25,20,9,8,0,1,0,3,49,23,7,14,7,3,8
"10678",32,20051010,29,1,"88",3,125,8,4,92,49,34,26,16,5,8,7,1,112,63,39,26,15,12,16
"10679",32,20051010,30,1,"96",3,75,17,1,68,40,29,11,9,8,10,0,1,57,36,20,10,10,1,6
"10680",32,20051010,31,1,"96",3,82,7,1,66,39,32,14,9,4,5,0,7,77,35,22,20,10,8,12
"10681",32,20050131,1,1,"96",3,60,3,1,52,29,22,17,9,2,2,2,0,50,32,22,5,8,2,5
"10682",32,20050131,2,1,"78",3,100,3,4,85,42,32,20,13,5,8,3,1,76,44,24,15,13,1,7
"10683",32,20050131,3,1,"96",3,160,5,6,130,79,53,24,17,4,7,8,3,118,64,50,22,16,6,10
"10684",32,20050131,4,1,"96",3,63,10,0,56,33,24,14,8,1,1,2,3,53,29,17,10,9,3,7
"10685",32,20050131,5,1,"9",3,110,6,3,84,54,44,17,15,3,5,12,4,99,63,43,17,15,4,8
"10686",32,20050131,6,0,"4",3,88,1,4,78,40,29,26,13,2,3,3,3,77,44,33,15,13,5,8
"10687",32,20050131,7,1,"17",3,91,2,2,67,40,28,12,10,3,5,3,2,69,44,25,11,9,6,10
"10688",32,20050131,8,1,"70",3,56,6,1,56,35,24,14,8,2,2,3,4,40,18,11,6,7,1,5
"10689",32,20050131,9,0,"13",3,81,5,1,63,39,32,18,11,0,0,3,1,69,45,33,12,10,5,6
"10690",32,20050131,10,1,"77",3,72,7,1,62,41,31,12,10,1,1,3,5,57,32,21,13,10,2,5
"10691",32,20050131,11,1,"65",3,60,8,0,65,50,34,9,9,1,1,1,6,60,36,25,8,9,5,8
"10692",32,20050131,12,1,"96",3,121,21,7,109,60,50,24,15,8,9,10,1,93,50,37,25,16,1,3
"10693",32,20050131,13,0,"25",3,129,8,1,77,46,34,17,11,5,6,3,2,94,51,26,28,11,10,13
"10694",32,20050131,14,1,"96",3,79,3,2,64,41,30,10,11,1,3,6,3,78,42,25,18,11,3,7
"10695",32,20050131,15,1,"36",3,66,5,0,68,41,31,14,10,2,2,3,3,51,35,23,10,9,2,4
"10696",32,20050131,16,1,"24",3,78,4,1,56,35,23,12,9,4,6,3,3,77,38,20,18,10,11,16
"10697",32,20050131,17,1,"96",3,149,8,4,119,67,48,24,16,5,8,10,5,93,50,36,19,15,6,10
"10698",32,20050131,18,1,"96",3,75,3,3,49,30,26,9,8,1,1,2,0,63,46,26,7,9,5,9
"10699",32,20050131,19,1,"9",3,101,11,3,83,52,37,17,13,7,9,1,5,80,50,32,13,13,4,8
"10700",32,20050131,20,1,"70",3,119,4,1,83,53,42,15,13,7,8,4,3,97,57,35,16,13,6,12
"10701",32,20050131,21,1,"77",3,72,13,1,61,42,31,13,10,2,2,5,1,55,35,23,14,10,2,4
"10702",32,20050131,22,1,"65",3,129,8,3,102,53,37,30,16,6,7,7,8,109,50,38,28,15,2,5
"10703",32,20050131,23,0,"25",3,139,9,1,98,60,47,17,14,5,7,3,2,100,67,45,21,15,6,8
"10704",32,20050131,24,1,"24",3,52,5,2,39,28,21,8,7,1,1,4,0,59,34,18,10,8,2,7
"10705",32,20050131,25,1,"96",3,149,4,2,117,73,45,25,17,11,15,4,4,122,67,47,22,17,8,14
"10706",32,20050131,26,1,"9",3,56,7,4,48,26,23,11,8,1,1,0,5,40,25,17,5,8,0,4
"10707",32,20050131,27,1,"77",3,12,5,0,8,7,7,1,2,0,0,1,1,19,13,4,2,3,0,3
"10708",32,20050131,28,1,"24",3,75,5,3,65,38,30,18,11,0,0,7,2,62,38,28,11,10,4,6
"10709",32,20050131,29,1,"9",3,94,1,1,67,43,28,8,11,4,8,0,1,68,43,25,8,11,6,12
"10710",32,20050131,30,1,"24",3,71,4,1,47,37,31,6,9,0,0,6,1,80,54,32,11,9,9,12
"10711",32,20050131,31,1,"9",3,85,10,2,67,44,36,8,10,5,6,2,3,80,46,29,16,10,6,9
"10712",32,20050912,1,0,"4",3,81,6,0,48,31,27,10,10,0,1,5,3,68,38,24,12,10,8,12
"10713",32,20050912,2,1,"30",3,126,3,3,81,56,38,15,13,3,5,6,3,94,69,45,10,13,3,7
"10714",32,20050912,3,1,"78",3,91,10,0,57,37,33,16,11,1,1,7,6,82,44,33,18,11,4,5
"10715",32,20050912,4,1,"30",3,137,2,3,82,51,32,15,13,6,10,4,7,89,50,36,11,13,5,11
"10716",32,20050912,5,1,"76",3,54,2,4,56,36,26,11,8,2,2,1,3,50,32,17,9,9,0,4
"10717",32,20050912,6,1,"48",3,60,5,0,50,34,28,9,9,0,0,0,4,59,41,25,11,10,2,5
"10718",32,20050912,7,1,"30",3,101,1,0,58,31,25,16,9,0,1,1,1,80,52,34,11,10,9,13
"10719",32,20050912,8,1,"4",3,96,5,0,49,27,23,14,9,0,0,1,4,67,42,25,14,9,11,14
"10720",32,20050912,9,0,"30",3,80,2,2,57,44,30,4,9,2,4,1,1,55,35,17,9,9,6,11
"10721",32,20050912,10,1,"36",3,53,2,0,41,31,22,8,7,2,2,0,0,44,29,11,7,7,6,11
"10722",32,20050912,11,1,"7",3,100,3,2,52,26,18,17,10,1,3,4,2,59,30,19,12,10,0,4
"10723",32,20050912,12,1,"76",3,88,4,0,72,58,39,7,10,6,7,2,3,63,41,24,11,10,0,3
"10724",32,20050912,13,1,"33",3,89,3,2,65,35,25,19,12,0,2,4,0,63,39,25,9,11,3,7
"10725",32,20050912,14,1,"30",3,75,6,1,49,28,19,10,8,3,5,2,5,59,30,15,11,9,2,8
"10726",32,20050912,15,1,"33",3,121,4,5,83,45,29,16,13,3,9,3,1,107,74,38,13,15,8,16
"10727",32,20050912,16,1,"48",3,73,1,1,58,38,28,12,9,3,4,0,1,59,35,22,10,9,5,9
"10728",32,20050912,17,0,"4",3,86,4,1,63,43,27,12,9,5,6,4,2,59,45,26,5,9,4,8
"10729",32,20050912,18,1,"78",3,58,0,1,48,30,23,9,8,1,2,1,1,39,24,13,4,8,0,5
"10730",32,20050912,19,1,"76",3,70,3,0,54,42,31,7,9,7,8,4,1,58,34,19,9,8,6,10
"10731",32,20050912,20,1,"30",3,97,2,0,67,54,40,7,11,3,4,5,0,64,43,27,13,11,5,8
"10732",32,20050912,21,1,"36",3,104,3,2,88,62,44,13,12,7,10,2,3,86,65,43,9,12,2,6
"10733",32,20050912,22,1,"76",3,154,7,0,102,73,49,16,15,3,6,4,4,94,54,37,21,16,3,6
